game_status,dealer_total,dealer_cards,player_name,player_total,player_cards,player_wager,player_balance,running_count,deck_remaining_percent,true_count,remaining_cards
player bust,19,eight ace ,computer,23,three king jack ,100,-900,1,0.8076923076923077,1.2380952380952381,",queen,six,queen,five,ten,eight,two,jack,five,jack,ten,two,three,seven,three,seven,nine,queen,king,two,three,five,ten,four,ten,nine,king,six,four,jack,ace,ace,eight,queen,ace,seven,nine,king,seven,two"
dealer wins,21,six five ten ,computer,20,queen queen ,100,-1000,1,0.7115384615384616,1.4054054054054053,",eight,two,jack,five,jack,ten,two,three,seven,three,seven,nine,queen,king,two,three,five,ten,four,ten,nine,king,six,four,jack,ace,ace,eight,queen,ace,seven,nine,king,seven,two"
player wins,17,two five jack ,computer,18,eight jack ,100,-900,2,0.6153846153846154,3.25,",ten,two,three,seven,three,seven,nine,queen,king,two,three,five,ten,four,ten,nine,king,six,four,jack,ace,ace,eight,queen,ace,seven,nine,king,seven,two"
player bust,18,two seven nine ,computer,23,ten three three seven ,100,-1000,3,0.5192307692307692,5.777777777777779,",queen,king,two,three,five,ten,four,ten,nine,king,six,four,jack,ace,ace,eight,queen,ace,seven,nine,king,seven,two"
Tie,20,queen jack ,computer,20,king queen ,100,-1000,-4,0.9230769230769231,-4.333333333333333,",king,four,jack,three,five,king,three,two,eight,ten,seven,nine,ace,ace,queen,six,four,jack,two,seven,ace,six,nine,king,six,eight,three,nine,eight,ten,jack,ace,seven,seven,nine,five,six,two,five,four,three,two,queen,five,four,ten,eight"
dealer bust,22,four three five king ,computer,20,king jack ,100,-900,-4,0.8461538461538461,-4.7272727272727275,",three,two,eight,ten,seven,nine,ace,ace,queen,six,four,jack,two,seven,ace,six,nine,king,six,eight,three,nine,eight,ten,jack,ace,seven,seven,nine,five,six,two,five,four,three,two,queen,five,four,ten,eight"
dealer wins,21,two ten nine ,computer,18,three eight seven ,100,-1000,-3,0.7307692307692308,-4.105263157894736,",ace,ace,queen,six,four,jack,two,seven,ace,six,nine,king,six,eight,three,nine,eight,ten,jack,ace,seven,seven,nine,five,six,two,five,four,three,two,queen,five,four,ten,eight"
blackjack,17,ace six ,computer,21,ace queen ,100,-800,-5,0.6153846153846154,-8.125,",four,jack,two,seven,ace,six,nine,king,six,eight,three,nine,eight,ten,jack,ace,seven,seven,nine,five,six,two,five,four,three,two,queen,five,four,ten,eight"
Tie,17,jack seven ,computer,17,four two ace ,100,-800,-4,0.5384615384615384,-7.428571428571429,",six,nine,king,six,eight,three,nine,eight,ten,jack,ace,seven,seven,nine,five,six,two,five,four,three,two,queen,five,four,ten,eight"
dealer bust,23,nine six eight ,computer,16,six king ,100,-700,-3,0.4423076923076923,-6.782608695652174,",three,nine,eight,ten,jack,ace,seven,seven,nine,five,six,two,five,four,three,two,queen,five,four,ten,eight"
dealer wins,21,ace ten ,computer,18,five two ace ,100,-800,0,0.9230769230769231,0.0,",eight,four,king,nine,queen,ace,seven,ten,six,ten,four,king,three,three,king,six,jack,two,six,six,three,nine,jack,four,eight,three,queen,two,ten,nine,eight,queen,four,two,jack,nine,king,queen,seven,seven,five,seven,five,five,jack,eight"
dealer bust,23,four nine queen ,computer,18,eight king ,100,-700,0,0.8269230769230769,0.0,",ace,seven,ten,six,ten,four,king,three,three,king,six,jack,two,six,six,three,nine,jack,four,eight,three,queen,two,ten,nine,eight,queen,four,two,jack,nine,king,queen,seven,seven,five,seven,five,five,jack,eight"
blackjack,23,seven six ten ,computer,21,ace ten ,100,-500,-1,0.7307692307692308,-1.3684210526315788,",four,king,three,three,king,six,jack,two,six,six,three,nine,jack,four,eight,three,queen,two,ten,nine,eight,queen,four,two,jack,nine,king,queen,seven,seven,five,seven,five,five,jack,eight"
dealer wins,19,king three six ,computer,17,four three king ,100,-600,1,0.6346153846153846,1.575757575757576,",jack,two,six,six,three,nine,jack,four,eight,three,queen,two,ten,nine,eight,queen,four,two,jack,nine,king,queen,seven,seven,five,seven,five,five,jack,eight"
dealer wins,20,two six three nine ,computer,16,jack six ,100,-700,3,0.5192307692307692,5.777777777777779,",jack,four,eight,three,queen,two,ten,nine,eight,queen,four,two,jack,nine,king,queen,seven,seven,five,seven,five,five,jack,eight"
dealer bust,22,seven eight seven ,computer,19,ace eight ,100,-600,-1,0.9230769230769231,-1.0833333333333333,",jack,queen,six,two,ten,four,seven,jack,ten,four,four,jack,five,eight,king,five,four,five,eight,two,six,ace,queen,jack,nine,two,six,five,three,king,nine,queen,six,ten,queen,king,ten,three,king,ace,three,nine,three,ace,nine,two"
dealer bust,22,queen two ten ,computer,16,jack six ,100,-500,-1,0.8269230769230769,-1.2093023255813955,",four,seven,jack,ten,four,four,jack,five,eight,king,five,four,five,eight,two,six,ace,queen,jack,nine,two,six,five,three,king,nine,queen,six,ten,queen,king,ten,three,king,ace,three,nine,three,ace,nine,two"
player wins,17,seven ten ,computer,18,four jack four ,100,-400,-2,0.7307692307692308,-2.7368421052631575,",four,jack,five,eight,king,five,four,five,eight,two,six,ace,queen,jack,nine,two,six,five,three,king,nine,queen,six,ten,queen,king,ten,three,king,ace,three,nine,three,ace,nine,two"
player wins,18,jack eight ,computer,19,four five king ,100,-300,-1,0.6346153846153846,-1.575757575757576,",five,four,five,eight,two,six,ace,queen,jack,nine,two,six,five,three,king,nine,queen,six,ten,queen,king,ten,three,king,ace,three,nine,three,ace,nine,two"
dealer bust,23,four eight ace queen ,computer,18,five five two six ,100,-200,2,0.5384615384615384,3.7142857142857144,",jack,nine,two,six,five,three,king,nine,queen,six,ten,queen,king,ten,three,king,ace,three,nine,three,ace,nine,two"
dealer bust,23,ace three king nine ,computer,16,eight eight ,100,-100,0,0.9230769230769231,0.0,",jack,seven,ten,seven,king,four,six,queen,ace,ace,queen,five,seven,two,six,eight,jack,three,nine,four,five,four,king,four,two,ten,king,ace,two,nine,nine,three,six,ten,seven,five,jack,six,jack,eight,five,three,queen,queen,ten"
dealer bust,24,seven seven king ,computer,20,jack ten ,100,0,-2,0.8076923076923077,-2.4761904761904763,",four,six,queen,ace,ace,queen,five,seven,two,six,eight,jack,three,nine,four,five,four,king,four,two,ten,king,ace,two,nine,nine,three,six,ten,seven,five,jack,six,jack,eight,five,three,queen,queen,ten"
player bust,17,six ace ,computer,25,four queen ace queen ,100,-100,-2,0.7115384615384616,-2.8108108108108105,",five,seven,two,six,eight,jack,three,nine,four,five,four,king,four,two,ten,king,ace,two,nine,nine,three,six,ten,seven,five,jack,six,jack,eight,five,three,queen,queen,ten"
dealer bust,23,seven six jack ,computer,15,five two eight ,100,0,1,0.5961538461538461,1.6774193548387097,",three,nine,four,five,four,king,four,two,ten,king,ace,two,nine,nine,three,six,ten,seven,five,jack,six,jack,eight,five,three,queen,queen,ten"
player wins,18,nine five four ,computer,21,three four four king ,100,100,4,0.4807692307692307,8.32,",two,ten,king,ace,two,nine,nine,three,six,ten,seven,five,jack,six,jack,eight,five,three,queen,queen,ten"
player bust,17,five seven five ,computer,26,six two eight queen ,100,0,3,0.9230769230769231,3.25,",three,seven,three,ace,ace,ten,king,jack,jack,four,nine,seven,ten,six,king,four,four,eight,queen,nine,seven,king,ace,queen,eight,two,three,two,five,nine,ten,jack,jack,ace,eight,king,nine,two,six,queen,five,ten,three,six"
dealer wins,18,seven ace ,computer,17,three three ace ten ,100,-100,4,0.7884615384615384,5.073170731707317,",king,jack,jack,four,nine,seven,ten,six,king,four,four,eight,queen,nine,seven,king,ace,queen,eight,two,three,two,five,nine,ten,jack,jack,ace,eight,king,nine,two,six,queen,five,ten,three,six"
dealer bust,23,jack four nine ,computer,20,king jack ,100,0,2,0.6730769230769231,2.971428571428571,",seven,ten,six,king,four,four,eight,queen,nine,seven,king,ace,queen,eight,two,three,two,five,nine,ten,jack,jack,ace,eight,king,nine,two,six,queen,five,ten,three,six"
dealer wins,20,ten king ,computer,17,seven six four ,100,-100,1,0.5769230769230769,1.7333333333333334,",four,eight,queen,nine,seven,king,ace,queen,eight,two,three,two,five,nine,ten,jack,jack,ace,eight,king,nine,two,six,queen,five,ten,three,six"
player wins,17,eight nine ,computer,21,four queen seven ,100,0,1,0.4807692307692307,2.08,",king,ace,queen,eight,two,three,two,five,nine,ten,jack,jack,ace,eight,king,nine,two,six,queen,five,ten,three,six"
dealer bust,23,three queen ten ,computer,19,three jack six ,100,100,0,0.9230769230769231,0.0,",five,eight,nine,four,two,ace,nine,king,ten,ace,three,jack,five,king,jack,five,seven,four,eight,two,two,ace,nine,four,seven,ten,four,seven,queen,king,six,queen,eight,king,six,eight,queen,ten,nine,two,jack,seven,six,three,five"
dealer bust,24,eight four two ace nine ,computer,14,five nine ,100,200,2,0.8076923076923077,2.4761904761904763,",king,ten,ace,three,jack,five,king,jack,five,seven,four,eight,two,two,ace,nine,four,seven,ten,four,seven,queen,king,six,queen,eight,king,six,eight,queen,ten,nine,two,jack,seven,six,three,five"
blackjack,23,ten three jack ,computer,21,king ace ,100,400,0,0.6730769230769231,0.0,",five,king,jack,five,seven,four,eight,two,two,ace,nine,four,seven,ten,four,seven,queen,king,six,queen,eight,king,six,eight,queen,ten,nine,two,jack,seven,six,three,five"
dealer bust,22,king five seven ,computer,15,five jack ,100,500,0,0.5769230769230769,0.0,",four,eight,two,two,ace,nine,four,seven,ten,four,seven,queen,king,six,queen,eight,king,six,eight,queen,ten,nine,two,jack,seven,six,three,five"
dealer wins,19,eight two nine ,computer,17,four two ace ,100,400,3,0.4807692307692307,6.24,",four,seven,ten,four,seven,queen,king,six,queen,eight,king,six,eight,queen,ten,nine,two,jack,seven,six,three,five"
player wins,18,six two queen ,computer,21,two ace eight ,100,500,2,0.9230769230769231,2.1666666666666665,",two,seven,five,king,two,jack,ace,king,nine,eight,four,jack,ten,seven,ace,four,nine,three,ten,six,nine,seven,eight,seven,four,queen,eight,six,three,five,ten,queen,five,king,five,jack,four,king,three,ace,six,queen,three,nine,jack"
player wins,17,seven king ,computer,19,two five two jack ,100,600,3,0.8076923076923077,3.7142857142857144,",ace,king,nine,eight,four,jack,ten,seven,ace,four,nine,three,ten,six,nine,seven,eight,seven,four,queen,eight,six,three,five,ten,queen,five,king,five,jack,four,king,three,ace,six,queen,three,nine,jack"
player bust,18,king eight ,computer,24,ace nine four jack ,100,500,1,0.6923076923076923,1.4444444444444444,",ten,seven,ace,four,nine,three,ten,six,nine,seven,eight,seven,four,queen,eight,six,three,five,ten,queen,five,king,five,jack,four,king,three,ace,six,queen,three,nine,jack"
blackjack,20,seven four nine ,computer,21,ten ace ,100,700,0,0.5769230769230769,0.0,",three,ten,six,nine,seven,eight,seven,four,queen,eight,six,three,five,ten,queen,five,king,five,jack,four,king,three,ace,six,queen,three,nine,jack"
player bust,19,ten nine ,computer,24,three six seven eight ,100,600,1,0.4807692307692307,2.08,",seven,four,queen,eight,six,three,five,ten,queen,five,king,five,jack,four,king,three,ace,six,queen,three,nine,jack"
dealer wins,19,four nine ace five ,computer,17,four ace two queen ,100,500,1,0.9230769230769231,1.0833333333333333,",nine,eight,king,three,jack,jack,three,six,ten,four,two,jack,two,three,eight,ace,ten,ten,king,ace,seven,three,king,nine,eight,seven,five,ten,four,six,nine,seven,king,queen,queen,seven,six,jack,eight,six,five,queen,five"
dealer wins,21,eight three jack ,computer,19,nine king ,100,400,1,0.7692307692307692,1.3,",jack,three,six,ten,four,two,jack,two,three,eight,ace,ten,ten,king,ace,seven,three,king,nine,eight,seven,five,ten,four,six,nine,seven,king,queen,queen,seven,six,jack,eight,six,five,queen,five"
dealer bust,25,three ten two jack ,computer,20,jack six four ,100,500,1,0.6730769230769231,1.4857142857142855,",two,three,eight,ace,ten,ten,king,ace,seven,three,king,nine,eight,seven,five,ten,four,six,nine,seven,king,queen,queen,seven,six,jack,eight,six,five,queen,five"
dealer bust,24,three ace ten king ,computer,20,two eight ten ,100,600,2,0.5384615384615384,3.7142857142857144,",ace,seven,three,king,nine,eight,seven,five,ten,four,six,nine,seven,king,queen,queen,seven,six,jack,eight,six,five,queen,five"
dealer wins,19,five nine five ,computer,17,four king three ,100,500,1,0.9230769230769231,1.0833333333333333,",eight,ten,jack,seven,six,queen,king,king,four,ten,jack,nine,nine,three,four,two,two,seven,eight,three,six,five,jack,seven,ace,eight,two,ten,ace,seven,queen,three,six,ten,eight,six,king,four,jack,ace,queen,nine,queen,two,five"
player wins,17,ten seven ,computer,18,eight jack ,100,600,-1,0.8076923076923077,-1.2380952380952381,",six,queen,king,king,four,ten,jack,nine,nine,three,four,two,two,seven,eight,three,six,five,jack,seven,ace,eight,two,ten,ace,seven,queen,three,six,ten,eight,six,king,four,jack,ace,queen,nine,queen,two,five"
Tie,20,queen king ,computer,20,six king four ,100,600,-3,0.7307692307692308,-4.105263157894736,",ten,jack,nine,nine,three,four,two,two,seven,eight,three,six,five,jack,seven,ace,eight,two,ten,ace,seven,queen,three,six,ten,eight,six,king,four,jack,ace,queen,nine,queen,two,five"
Tie,19,jack nine ,computer,19,ten nine ,100,600,-5,0.6346153846153846,-7.878787878787879,",three,four,two,two,seven,eight,three,six,five,jack,seven,ace,eight,two,ten,ace,seven,queen,three,six,ten,eight,six,king,four,jack,ace,queen,nine,queen,two,five"
Tie,20,four two three six five ,computer,20,three two seven eight ,100,600,-1,0.5576923076923077,-1.793103448275862,",jack,seven,ace,eight,two,ten,ace,seven,queen,three,six,ten,eight,six,king,four,jack,ace,queen,nine,queen,two,five"
player wins,18,eight king ,computer,20,queen queen ,100,700,-3,0.9230769230769231,-3.25,",queen,five,king,ace,jack,nine,jack,five,ace,seven,six,three,two,eight,nine,three,seven,six,four,two,seven,king,four,eight,two,ten,seven,jack,six,ace,two,king,five,ten,five,nine,four,ace,six,ten,jack,three,four,eight,three,nine,queen"
dealer bust,25,five ace jack nine ,computer,20,queen king ,100,800,-5,0.8461538461538461,-5.909090909090909,",jack,five,ace,seven,six,three,two,eight,nine,three,seven,six,four,two,seven,king,four,eight,two,ten,seven,jack,six,ace,two,king,five,ten,five,nine,four,ace,six,ten,jack,three,four,eight,three,nine,queen"
blackjack,18,five seven six ,computer,21,jack ace ,100,1000,-6,0.7307692307692308,-8.210526315789473,",three,two,eight,nine,three,seven,six,four,two,seven,king,four,eight,two,ten,seven,jack,six,ace,two,king,five,ten,five,nine,four,ace,six,ten,jack,three,four,eight,three,nine,queen"
player wins,17,two nine six ,computer,21,three eight three seven ,100,1100,-4,0.6346153846153846,-6.303030303030304,",four,two,seven,king,four,eight,two,ten,seven,jack,six,ace,two,king,five,ten,five,nine,four,ace,six,ten,jack,three,four,eight,three,nine,queen"
player bust,24,two king two ten ,computer,23,four seven four eight ,100,1000,-3,0.5,-6.0,",seven,jack,six,ace,two,king,five,ten,five,nine,four,ace,six,ten,jack,three,four,eight,three,nine,queen"
player wins,20,nine ace ,computer,21,nine four three five ,100,1100,0,0.9230769230769231,0.0,",jack,eight,three,three,two,king,six,two,four,eight,six,seven,ten,jack,nine,queen,nine,seven,king,five,two,ten,six,ten,seven,two,eight,ace,eight,queen,ace,four,six,four,queen,king,jack,queen,three,king,five,ace,five,seven,jack"
dealer bust,23,eight three two king ,computer,13,jack three ,100,1200,1,0.8076923076923077,1.2380952380952381,",six,two,four,eight,six,seven,ten,jack,nine,queen,nine,seven,king,five,two,ten,six,ten,seven,two,eight,ace,eight,queen,ace,four,six,four,queen,king,jack,queen,three,king,five,ace,five,seven,jack"
player bust,20,two eight ten ,computer,23,six four six seven ,100,1100,4,0.6923076923076923,5.777777777777778,",jack,nine,queen,nine,seven,king,five,two,ten,six,ten,seven,two,eight,ace,eight,queen,ace,four,six,four,queen,king,jack,queen,three,king,five,ace,five,seven,jack"
dealer wins,21,nine seven five ,computer,20,jack queen ,100,1000,2,0.5576923076923077,3.586206896551724,",two,ten,six,ten,seven,two,eight,ace,eight,queen,ace,four,six,four,queen,king,jack,queen,three,king,five,ace,five,seven,jack"
dealer bust,26,six six four ten ,computer,18,king eight ,100,1100,1,0.9230769230769231,1.0833333333333333,",seven,king,two,nine,five,ace,three,queen,ace,two,ace,eight,queen,nine,king,three,seven,jack,queen,ten,nine,two,eight,three,four,five,six,six,five,jack,seven,queen,nine,four,two,five,ten,seven,three,ace,eight,jack,king,ten,four"
dealer wins,19,king nine ,computer,18,seven two five ace three ,100,1000,1,0.8076923076923077,1.2380952380952381,",queen,ace,two,ace,eight,queen,nine,king,three,seven,jack,queen,ten,nine,two,eight,three,four,five,six,six,five,jack,seven,queen,nine,four,two,five,ten,seven,three,ace,eight,jack,king,ten,four"
dealer wins,21,ace ace queen nine ,computer,20,queen two eight ,100,900,-1,0.6730769230769231,-1.4857142857142855,",king,three,seven,jack,queen,ten,nine,two,eight,three,four,five,six,six,five,jack,seven,queen,nine,four,two,five,ten,seven,three,ace,eight,jack,king,ten,four"
dealer bust,23,three jack queen ,computer,17,king seven ,100,1000,-2,0.5384615384615384,-3.7142857142857144,",ten,nine,two,eight,three,four,five,six,six,five,jack,seven,queen,nine,four,two,five,ten,seven,three,ace,eight,jack,king,ten,four"
player wins,17,nine eight ,computer,19,ten two three four ,100,1100,-2,0.4423076923076923,-4.521739130434783,",five,six,six,five,jack,seven,queen,nine,four,two,five,ten,seven,three,ace,eight,jack,king,ten,four"
player bust,25,eight seven queen ,computer,22,six seven ace eight ,100,1000,1,0.9230769230769231,1.0833333333333333,",ace,jack,queen,jack,two,five,queen,four,six,nine,queen,five,five,five,king,four,jack,seven,eight,nine,ten,nine,ten,king,ace,king,four,six,three,seven,ten,king,four,eight,six,ten,three,two,two,jack,nine,three,three,ace"
blackjack,20,jack jack ,computer,21,ace queen ,100,1200,-3,0.7884615384615384,-3.804878048780488,",two,five,queen,four,six,nine,queen,five,five,five,king,four,jack,seven,eight,nine,ten,nine,ten,king,ace,king,four,six,three,seven,ten,king,four,eight,six,ten,three,two,two,jack,nine,three,three,ace"
dealer bust,24,five four six nine ,computer,12,two queen ,100,1300,-1,0.7115384615384616,-1.4054054054054053,",queen,five,five,five,king,four,jack,seven,eight,nine,ten,nine,ten,king,ace,king,four,six,three,seven,ten,king,four,eight,six,ten,three,two,two,jack,nine,three,three,ace"
dealer wins,20,five five king ,computer,15,queen five ,100,1200,1,0.5961538461538461,1.6774193548387097,",four,jack,seven,eight,nine,ten,nine,ten,king,ace,king,four,six,three,seven,ten,king,four,eight,six,ten,three,two,two,jack,nine,three,three,ace"
player wins,18,jack eight ,computer,20,four seven nine ,100,1300,1,0.5,2.0,",ten,nine,ten,king,ace,king,four,six,three,seven,ten,king,four,eight,six,ten,three,two,two,jack,nine,three,three,ace"
dealer wins,21,seven five nine ,computer,15,nine six ,100,1200,2,0.9230769230769231,2.1666666666666665,",seven,queen,four,king,ten,seven,nine,king,four,two,ace,king,two,six,eight,four,five,seven,ten,jack,eight,queen,five,ace,three,three,eight,nine,queen,jack,five,ace,king,two,queen,ten,three,six,ten,two,eight,jack,ace,three,six,jack"
player wins,20,queen king ,computer,21,seven four ten ,100,1300,1,0.8269230769230769,1.2093023255813955,",seven,nine,king,four,two,ace,king,two,six,eight,four,five,seven,ten,jack,eight,queen,five,ace,three,three,eight,nine,queen,jack,five,ace,king,two,queen,ten,three,six,ten,two,eight,jack,ace,three,six,jack"
dealer bust,26,nine four two ace king ,computer,17,seven king ,100,1400,1,0.7307692307692308,1.3684210526315788,",two,six,eight,four,five,seven,ten,jack,eight,queen,five,ace,three,three,eight,nine,queen,jack,five,ace,king,two,queen,ten,three,six,ten,two,eight,jack,ace,three,six,jack"
dealer wins,17,six four seven ,computer,15,two eight five ,100,1300,4,0.5961538461538461,6.709677419354839,",ten,jack,eight,queen,five,ace,three,three,eight,nine,queen,jack,five,ace,king,two,queen,ten,three,six,ten,two,eight,jack,ace,three,six,jack"
dealer wins,20,jack queen ,computer,18,ten eight ,100,1200,1,0.4807692307692307,2.08,",five,ace,three,three,eight,nine,queen,jack,five,ace,king,two,queen,ten,three,six,ten,two,eight,jack,ace,three,six,jack"
dealer bust,25,jack five jack ,computer,13,three jack ,100,1300,0,0.9230769230769231,0.0,",queen,nine,king,eight,four,eight,jack,queen,two,six,four,six,queen,six,two,ten,two,king,seven,queen,four,six,ace,seven,four,two,ace,seven,five,eight,king,three,five,ten,nine,king,ace,three,ace,nine,nine,ten,three,eight,seven,ten"
player wins,17,nine eight ,computer,20,queen king ,100,1400,-2,0.8269230769230769,-2.418604651162791,",four,eight,jack,queen,two,six,four,six,queen,six,two,ten,two,king,seven,queen,four,six,ace,seven,four,two,ace,seven,five,eight,king,three,five,ten,nine,king,ace,three,ace,nine,nine,ten,three,eight,seven,ten"
player bust,18,eight queen ,computer,22,four jack two six ,100,1300,-3,0.75,-4.0,",four,six,queen,six,two,ten,two,king,seven,queen,four,six,ace,seven,four,two,ace,seven,five,eight,king,three,five,ten,nine,king,ace,three,ace,nine,nine,ten,three,eight,seven,ten"
dealer bust,24,six six two ten ,computer,14,four queen ,100,1400,-1,0.6346153846153846,-1.575757575757576,",two,king,seven,queen,four,six,ace,seven,four,two,ace,seven,five,eight,king,three,five,ten,nine,king,ace,three,ace,nine,nine,ten,three,eight,seven,ten"
dealer wins,20,king queen ,computer,19,two seven four six ,100,1300,-2,0.5192307692307692,-3.8518518518518525,",ace,seven,four,two,ace,seven,five,eight,king,three,five,ten,nine,king,ace,three,ace,nine,nine,ten,three,eight,seven,ten"
dealer wins,21,ten four seven ,computer,20,king king ,100,1200,-2,0.9230769230769231,-2.1666666666666665,",six,nine,king,queen,eight,queen,five,two,three,nine,four,seven,queen,two,ace,two,five,jack,two,three,six,six,seven,eight,four,jack,three,seven,ace,eight,five,six,ten,nine,king,three,eight,queen,five,jack,ten,nine,jack,four,ace,ten"
player bust,19,nine queen ,computer,24,six king eight ,100,1100,-3,0.8269230769230769,-3.6279069767441863,",queen,five,two,three,nine,four,seven,queen,two,ace,two,five,jack,two,three,six,six,seven,eight,four,jack,three,seven,ace,eight,five,six,ten,nine,king,three,eight,queen,five,jack,ten,nine,jack,four,ace,ten"
player wins,19,five three four seven ,computer,21,queen two nine ,100,1200,-1,0.7307692307692308,-1.3684210526315788,",queen,two,ace,two,five,jack,two,three,six,six,seven,eight,four,jack,three,seven,ace,eight,five,six,ten,nine,king,three,eight,queen,five,jack,ten,nine,jack,four,ace,ten"
blackjack,19,two two five jack ,computer,21,queen ace ,100,1400,-1,0.5961538461538461,-1.6774193548387097,",two,three,six,six,seven,eight,four,jack,three,seven,ace,eight,five,six,ten,nine,king,three,eight,queen,five,jack,ten,nine,jack,four,ace,ten"
dealer wins,17,three six eight ,computer,15,two six seven ,100,1300,3,0.4807692307692307,6.24,",four,jack,three,seven,ace,eight,five,six,ten,nine,king,three,eight,queen,five,jack,ten,nine,jack,four,ace,ten"
dealer bust,22,two king king ,computer,21,three eight jack ,100,1400,1,0.9230769230769231,1.0833333333333333,",five,three,seven,four,three,jack,jack,seven,king,two,four,king,seven,ace,five,six,nine,six,ten,three,ace,nine,queen,nine,nine,seven,five,five,queen,queen,ten,ten,ace,ten,ace,six,eight,two,eight,eight,four,queen,jack,six,four"
dealer wins,20,three four three jack ,computer,12,five seven ,100,1300,4,0.8076923076923077,4.9523809523809526,",jack,seven,king,two,four,king,seven,ace,five,six,nine,six,ten,three,ace,nine,queen,nine,nine,seven,five,five,queen,queen,ten,ten,ace,ten,ace,six,eight,two,eight,eight,four,queen,jack,six,four"
dealer bust,23,seven two four king ,computer,20,jack king ,100,1400,3,0.6923076923076923,4.333333333333333,",seven,ace,five,six,nine,six,ten,three,ace,nine,queen,nine,nine,seven,five,five,queen,queen,ten,ten,ace,ten,ace,six,eight,two,eight,eight,four,queen,jack,six,four"
dealer wins,17,ace six ,computer,12,seven five ,100,1300,4,0.5769230769230769,6.933333333333334,",nine,six,ten,three,ace,nine,queen,nine,nine,seven,five,five,queen,queen,ten,ten,ace,ten,ace,six,eight,two,eight,eight,four,queen,jack,six,four"
dealer wins,20,six three ace ,computer,19,nine ten ,100,1200,5,0.5,10.0,",nine,queen,nine,nine,seven,five,five,queen,queen,ten,ten,ace,ten,ace,six,eight,two,eight,eight,four,queen,jack,six,four"
dealer bust,24,king five nine ,computer,18,ace five two ,100,1300,0,0.9230769230769231,0.0,",five,four,four,ace,eight,queen,three,jack,three,six,ten,eight,five,jack,two,nine,ten,jack,seven,four,four,nine,three,seven,king,queen,eight,six,king,jack,eight,ten,king,queen,ace,two,six,three,ten,seven,queen,seven,two,ace,nine"
dealer wins,18,four ace queen three ,computer,17,five four eight ,100,1200,2,0.8076923076923077,2.4761904761904763,",jack,three,six,ten,eight,five,jack,two,nine,ten,jack,seven,four,four,nine,three,seven,king,queen,eight,six,king,jack,eight,ten,king,queen,ace,two,six,three,ten,seven,queen,seven,two,ace,nine"
player bust,18,three ten five ,computer,24,jack six eight ,100,1100,2,0.6730769230769231,2.971428571428571,",jack,two,nine,ten,jack,seven,four,four,nine,three,seven,king,queen,eight,six,king,jack,eight,ten,king,queen,ace,two,six,three,ten,seven,queen,seven,two,ace,nine"
dealer bust,22,two ten jack ,computer,19,jack nine ,100,1200,1,0.5576923076923077,1.793103448275862,",seven,four,four,nine,three,seven,king,queen,eight,six,king,jack,eight,ten,king,queen,ace,two,six,three,ten,seven,queen,seven,two,ace,nine"
dealer bust,23,four nine king ,computer,21,seven four three seven ,100,1300,3,0.46153846153846156,6.5,",queen,eight,six,king,jack,eight,ten,king,queen,ace,two,six,three,ten,seven,queen,seven,two,ace,nine"
Tie,20,queen king ,computer,20,ten jack ,100,1300,-4,0.9230769230769231,-4.333333333333333,",three,ten,seven,eight,jack,eight,jack,six,six,seven,king,three,ace,nine,five,five,six,nine,queen,ace,six,seven,nine,three,ace,jack,seven,king,four,king,four,two,five,eight,ace,nine,three,queen,five,ten,two,ten,two,queen,four,two,four"
player wins,18,ten eight ,computer,20,three seven jack ,100,1400,-4,0.8461538461538461,-4.7272727272727275,",eight,jack,six,six,seven,king,three,ace,nine,five,five,six,nine,queen,ace,six,seven,nine,three,ace,jack,seven,king,four,king,four,two,five,eight,ace,nine,three,queen,five,ten,two,ten,two,queen,four,two,four"
dealer bust,23,jack six seven ,computer,14,eight six ,100,1500,-3,0.75,-4.0,",king,three,ace,nine,five,five,six,nine,queen,ace,six,seven,nine,three,ace,jack,seven,king,four,king,four,two,five,eight,ace,nine,three,queen,five,ten,two,ten,two,queen,four,two,four"
blackjack,17,three nine five ,computer,21,king ace ,100,1700,-4,0.6538461538461539,-6.117647058823529,",five,six,nine,queen,ace,six,seven,nine,three,ace,jack,seven,king,four,king,four,two,five,eight,ace,nine,three,queen,five,ten,two,ten,two,queen,four,two,four"
dealer bust,23,six queen seven ,computer,21,five nine ace six ,100,1800,-3,0.5576923076923077,-5.379310344827586,",nine,three,ace,jack,seven,king,four,king,four,two,five,eight,ace,nine,three,queen,five,ten,two,ten,two,queen,four,two,four"
player bust,21,ace ten ,computer,23,three queen king ,100,1700,-2,0.9230769230769231,-2.1666666666666665,",six,five,eight,jack,king,ten,seven,three,six,seven,ace,six,jack,jack,two,four,seven,two,eight,five,three,three,seven,five,four,nine,ace,ten,ten,six,king,two,five,nine,jack,four,queen,ace,nine,eight,king,eight,queen,two,queen,nine"
player bust,25,five jack ten ,computer,24,six eight king ,100,1600,-1,0.8269230769230769,-1.2093023255813955,",seven,three,six,seven,ace,six,jack,jack,two,four,seven,two,eight,five,three,three,seven,five,four,nine,ace,ten,ten,six,king,two,five,nine,jack,four,queen,ace,nine,eight,king,eight,queen,two,queen,nine"
Tie,20,three seven jack ,computer,20,seven six ace six ,100,1600,1,0.7115384615384616,1.4054054054054053,",jack,two,four,seven,two,eight,five,three,three,seven,five,four,nine,ace,ten,ten,six,king,two,five,nine,jack,four,queen,ace,nine,eight,king,eight,queen,two,queen,nine"
